公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用、承諾及保證責任準備提存,營業費用,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,繼續營業單位本期淨利（淨損）,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,本期綜合損益總額,淨利（淨損）歸屬於共同控制下前手權益,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,其他綜合損益（淨額）,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,利息以外淨收益,淨收益,保險負債準備淨變動,繼續營業單位稅前損益,所得稅（費用）利益,繼續營業單位稅前純益（純損）,繼續營業單位本期純益（純損）,其他綜合損益（稅後淨額）,收入,支出,其他綜合損益
5215,科嘉-KY,,,,114854.0,,38541,,--,--,,,--,,,,,126298,--,-6635,1.9,,,,,134803.0,96262.0,96262.0,,119663.0,--,919870.0,682712.0,--,--,237158.0,--,--,237158.0,-573,121731.0,13072.0,23401,103397,-7135,,,,,,,,,,,
5225,東科-KY,,,,480703.0,,33458,,--,--,,,--,,,,,144257,--,--,1.98,,,,,154337.0,120879.0,120879.0,,144257.0,--,4690579.0,4037091.0,--,--,653488.0,--,--,653488.0,--,172785.0,-18448.0,23378,120879,--,,,,,,,,,,,
5234,達興材料,,,,396112.0,,50758,,--,--,,,--,,,,,311540,--,--,3.03,,,,,362298.0,311540.0,311540.0,,311540.0,--,2256039.0,1504359.0,--,--,751680.0,--,--,751680.0,--,355568.0,6730.0,--,311540,--,,,,,,,,,,,
5243,乙盛-KY,,,,516240.0,,83737,,--,--,,,--,,,,,329758,--,490,1.52,,,,,339810.0,256073.0,256073.0,,330248.0,--,5091254.0,4220967.0,--,--,870287.0,--,--,870287.0,--,354047.0,-14237.0,74175,256032,41,,,,,,,,,,,
5258,虹堡,,,,648820.0,,-39357,,--,--,,,--,,,,,-204074,--,15643,-2.29,,,,,-229361.0,-190004.0,-190004.0,,-188431.0,--,1555127.0,1149208.0,--,--,405919.0,--,--,405919.0,--,-242901.0,13540.0,1573,-204937,14933,,,,,,,,,,,
5259,奕智博,,,,13029.0,,0,,--,--,,,--,,,,,--,--,--,-1.36,,,,,-54912.0,-54912.0,-54912.0,,-54912.0,--,12727.0,54970.0,--,--,-42243.0,--,--,-42243.0,--,-55272.0,360.0,--,--,--,,,,,,,,,,,
5264,鎧勝-KY,,,,1412379.0,,503466,,--,--,,,--,,,,,-335541,--,--,-1.57,,,,,-158557.0,-662023.0,-662023.0,,-335541.0,--,15448945.0,14394164.0,--,--,1054781.0,--,--,1054781.0,--,-357598.0,199041.0,326482,-662023,--,,,,,,,,,,,
5269,祥碩科技,,,,343998.0,,88731,,--,--,,,--,,,,,--,--,--,8.01,,,,,569606.0,480875.0,480875.0,,477875.0,--,1825216.0,932803.0,--,--,892413.0,--,--,892413.0,--,548415.0,21191.0,-3000,--,--,,,,,,,,,,,
5283,禾聯碩,,,,521464.0,,107354,,--,--,,,--,,,,,407086,--,--,5.96,,,,,514440.0,407086.0,407086.0,,407086.0,--,2858498.0,1827017.0,--,--,1031481.0,2921,1994,1030554.0,--,509090.0,5350.0,--,407086,--,,,,,,,,,,,
5284,jpp-KY,,,,148680.0,,1199,,--,--,,,--,,,,,169169,--,-275,1.63,,,,,65143.0,63944.0,63944.0,,168894.0,--,709133.0,478495.0,--,--,230638.0,--,--,230638.0,--,81958.0,-16815.0,104950,64296,-352,,,,,,,,,,,
5285,界霖,,,,223215.0,,2323,,--,--,,,--,,,,,162165,--,--,1.7,,,,,148044.0,145721.0,145721.0,,162165.0,--,2222266.0,1848993.0,--,--,373273.0,--,--,373273.0,--,150058.0,-2014.0,16444,145721,--,,,,,,,,,,,
5288,豐祥-KY,,,,133865.0,,80611,,--,--,,,--,,,,,317746,--,--,4.77,,,,,394358.0,313747.0,313747.0,,317746.0,--,2660065.0,2178927.0,--,--,481138.0,0,8,481146.0,--,347281.0,47077.0,3999,313747,--,,,,,,,,,,,
5305,敦南科技,,,,1094928.0,,85516,,--,--,,,--,,,,,348207,--,231948,0.93,,,,,582365.0,496849.0,496849.0,,580155.0,--,5492929.0,4191661.0,--,--,1301268.0,2855,2855,1301268.0,--,206340.0,376025.0,83306,290586,206263,,,,,,,,,,,
5388,中磊電子,,,,1905915.0,,96433,,--,--,,,--,,,,,429368,--,-108,1.6,,,,,487534.0,391101.0,391101.0,,429260.0,--,13178825.0,10841504.0,--,--,2337321.0,--,--,2337321.0,--,431406.0,56128.0,38159,391205,-104,,,,,,,,,,,
5434,崇越科技,,,,1008711.0,,244120,,--,--,,,--,,,,,870346,--,-4216,4.63,,,,,1081756.0,837636.0,837636.0,,866130.0,--,14726788.0,12840997.0,--,--,1885791.0,-146,--,1885937.0,--,877226.0,204530.0,28494,841852,-4216,,,,,,,,,,,
5469,瀚宇博德,,,,1935588.0,,419323,,--,--,,,--,,,,,1448168,--,343192,1.84,,,,,1343504.0,924181.0,924181.0,,1791360.0,--,20287268.0,17064642.0,--,--,3222626.0,--,--,3222626.0,--,1287038.0,56466.0,867179,843922,80259,,,,,,,,,,,
5471,松翰科技,,,,450465.0,,15050,,--,--,,,--,,,,,253163,--,--,1.01,,,,,184321.0,169271.0,169271.0,,253163.0,--,1550911.0,945996.0,--,--,604915.0,--,--,604915.0,--,154450.0,29871.0,83892,169271,--,,,,,,,,,,,
5484,慧友電子,,,,90791.0,,-4696,,--,--,,,--,,,,,-44828,--,--,-0.63,,,,,-47768.0,-43072.0,-43072.0,,-44828.0,--,162857.0,130161.0,--,--,32696.0,--,--,32696.0,--,-58095.0,10327.0,-1756,-43072,--,,,,,,,,,,,
5515,建國工程,,,,169524.0,,64546,,--,--,,,--,,,,,244325,--,347,0.33,,,,,173980.0,109434.0,109434.0,,244672.0,--,3213888.0,2929222.0,--,--,284666.0,--,--,284666.0,--,115142.0,58838.0,135238,109087,347,,,,,,,,,,,
5519,隆大營建,,,,100759.0,,29392,,--,--,,,--,,,,,--,--,--,1.61,,,,,340064.0,310672.0,310672.0,,310314.0,--,2193482.0,1755892.0,--,--,437590.0,--,--,437590.0,--,336831.0,3233.0,-358,--,--,,,,,,,,,,,
5521,工信,,,,77437.0,,-2819,,--,--,,,--,,,,,-48320,--,-1167,-0.07,,,,,-28976.0,-26157.0,-26157.0,,-49487.0,--,1920785.0,1853714.0,--,--,67071.0,--,--,67071.0,--,-10366.0,-18610.0,-23330,-24990,-1167,,,,,,,,,,,
5522,遠雄建設,,,,768228.0,,309374,,--,--,,,--,,,,,1056486,--,106,1.36,,,,,1403309.0,1093935.0,1093935.0,,1056592.0,--,8962508.0,6765871.0,--,--,2196637.0,0,2316,2198953.0,--,1430725.0,-27416.0,-37343,1093828,107,,,,,,,,,,,
5525,順天建設,,,,144322.0,,2043,,--,--,,,--,,,,,222005,--,-83,1.03,,,,,223965.0,221922.0,221922.0,,221922.0,--,1345154.0,958143.0,--,--,387011.0,--,--,387011.0,--,242689.0,-18724.0,--,222005,-83,,,,,,,,,,,
5531,鄉林建設,,,,645477.0,,72718,,--,--,,,--,,,,,-543780,--,22468,-0.63,,,,,-522123.0,-594841.0,-594841.0,,-521312.0,--,1796468.0,1014000.0,--,--,782468.0,--,--,782468.0,--,136991.0,-659114.0,73529,-617309,22468,,,,,,,,,,,
5533,皇鼎建設,,,,167018.0,,11180,,--,--,,,--,,,,,90553,--,--,0.32,,,,,101733.0,90553.0,90553.0,,90553.0,--,973271.0,669635.0,--,--,303636.0,--,--,303636.0,--,136618.0,-34885.0,0,90553,--,,,,,,,,,,,
5534,長虹,,,,246597.0,,176744,,--,--,,,--,,,,,1404522,--,15,4.84,,,,,1581281.0,1404537.0,1404537.0,,1404537.0,--,4444689.0,2736717.0,--,--,1707972.0,58,--,1707914.0,--,1461317.0,119964.0,--,1404522,15,,,,,,,,,,,
5538,東明-KY,,,,277806.0,,29633,,--,--,,,--,,,,,211622,--,599,1.0,,,,,198868.0,169235.0,169235.0,,212221.0,--,4242185.0,3731935.0,--,--,510250.0,--,--,510250.0,--,232444.0,-33576.0,42986,168790,445,,,,,,,,,,,
5607,遠雄港,,,,178126.0,,57993,,--,--,,,--,,,,,158619,--,33395,0.71,,,,,212655.0,154662.0,154662.0,,192014.0,--,839072.0,396358.0,--,--,442714.0,--,--,442714.0,--,264588.0,-51933.0,37352,121267,33395,,,,,,,,,,,
5608,四維航業,,,,130134.0,,116,,--,--,,,--,,,,,-77723,--,-64178,-0.59,,,,,-228907.0,-229023.0,-229023.0,,-141901.0,--,1911257.0,1683450.0,--,--,227807.0,--,--,227807.0,--,97673.0,-326580.0,87122,-164845,-64178,,,,,,,,,,,
5706,鳳凰旅遊,,,,123378.0,,20801,,0,--,,,--,,,,,81046,--,777,1.55,,,,,116953.0,96152.0,96152.0,,81823.0,--,1430061.0,1213250.0,--,--,216811.0,--,--,216811.0,4561,97994.0,18959.0,-14329,95102,1050,,,,,,,,,,,
5871,中租-KY,,,,7056743.0,,2554414,,--,--,,,--,,,,,8189857,--,415563,5.74,,,,,10409907.0,7855493.0,7855493.0,,8605420.0,--,27469602.0,10971412.0,--,--,16498190.0,--,--,16498190.0,222647,9664094.0,745813.0,749927,7618824,236669,,,,,,,,,,,
5906,台南-KY,,,,513773.0,,15269,,--,--,,,--,,,,,31271,0,175,0.37,,,,,26641.0,11372.0,11372.0,,31446.0,0,942711.0,393520.0,--,--,549191.0,--,--,549191.0,0,35418.0,-8777.0,20074,11197,175,,,,,,,,,,,
5907,大洋-KY,,,,1806964.0,,177949,,--,--,,,--,,,,,359656,--,1792,1.48,,,,,464640.0,286691.0,286691.0,,361448.0,--,3331620.0,883358.0,--,--,2448262.0,--,--,2448262.0,--,641298.0,-176658.0,74757,284882,1809,,,,,,,,,,,
6108,競國實業,,,,389382.0,,85817,,--,--,,,--,,,,,274367,--,--,1.5,,,,,325358.0,239541.0,239541.0,,274367.0,--,3807364.0,3258896.0,--,--,548468.0,--,--,548468.0,--,159086.0,166272.0,34826,239541,--,,,,,,,,,,,
6112,聚碩,,,,394745.0,,43006,,--,--,,,--,,,,,178366,--,16624,1.46,,,,,237996.0,194990.0,194990.0,,194990.0,--,6146005.0,5537457.0,--,--,608548.0,--,--,608548.0,--,213803.0,24193.0,--,178366,16624,,,,,,,,,,,
6115,鎰勝,,,,266264.0,,121703,,--,--,,,--,,,,,329651,--,313,1.51,,,,,405624.0,283921.0,283921.0,,329964.0,--,3227633.0,2681258.0,--,--,546375.0,--,--,546375.0,--,280111.0,125513.0,46043,283909,12,,,,,,,,,,,
6116,彩晶,,,,774802.0,,-2196,,--,--,,,--,,,,,475465,--,-4679,0.16,,,,,485531.0,487727.0,487727.0,,470786.0,--,7524022.0,6600771.0,--,--,923251.0,120,--,923131.0,--,148329.0,337202.0,-16941,492406,-4679,,,,,,,,,,,
6117,迎廣科技,,,,256253.0,,9962,,--,--,,,--,,,,,-103473,--,-5428,-1.24,,,,,-105493.0,-115455.0,-115455.0,,-108901.0,--,929151.0,781476.0,--,--,147675.0,--,--,147675.0,--,-108578.0,3085.0,6554,-110027,-5428,,,,,,,,,,,
6120,達運,,,,656901.0,,-30963,,--,--,,,--,,,,,4824,--,--,-0.12,,,,,-111209.0,-80246.0,-80246.0,,4824.0,--,8438674.0,7979953.0,--,--,458721.0,--,--,458721.0,--,-198180.0,86971.0,85070,-80246,--,,,,,,,,,,,
6128,上福全球,,,,914594.0,,55105,,--,--,,,--,,,,,221283,--,--,1.48,,,,,243726.0,188621.0,188621.0,,221283.0,--,3328129.0,2168552.0,--,--,1159577.0,0,0,1159577.0,--,244983.0,-1257.0,32662,188621,0,,,,,,,,,,,
6131,悠克國際,,,,19820.0,,0,,--,--,,,--,,,,,-22630,--,--,-0.24,,,,,-22261.0,-22261.0,-22261.0,,-22630.0,--,4040.0,4516.0,--,--,-476.0,0,0,-476.0,0,-20296.0,-1965.0,-369,-22261,--,,,,,,,,,,,
6133,金橋科技,,,,110611.0,,8551,,--,--,,,--,,,,,16743,--,--,0.08,,,,,18147.0,9596.0,9596.0,,16743.0,--,554371.0,448923.0,--,--,105448.0,--,--,105448.0,--,-5163.0,23310.0,7147,9596,--,,,,,,,,,,,
6136,富爾特,,,,71770.0,,4579,,--,--,,,--,,,,,131286,--,652,-0.02,,,,,2429.0,-2150.0,-2150.0,,131938.0,--,451274.0,392249.0,--,--,59025.0,--,--,59025.0,--,-12745.0,15174.0,134088,-2590,440,,,,,,,,,,,
6139,亞翔工程,,,,437005.0,,73211,,--,--,,,--,,,,,131628,--,136614,0.39,,,,,260851.0,187640.0,187640.0,,268242.0,--,8272412.0,7627377.0,--,--,645035.0,--,--,645035.0,--,208030.0,52821.0,80602,87057,100583,,,,,,,,,,,
6141,柏承科技,,,,180114.0,,-13631,,--,--,,,--,,,,,124844,--,88,0.85,,,,,96552.0,110183.0,110183.0,,124932.0,--,1530657.0,1249702.0,--,--,280955.0,--,--,280955.0,--,100841.0,-4289.0,14749,110106,77,,,,,,,,,,,
6142,友勁科技,,,,301096.0,,-48,,--,--,,,--,,,,,-209756,--,0,-0.84,,,,,-225327.0,-225279.0,-225279.0,,-209756.0,--,1622457.0,1559888.0,--,--,62569.0,--,--,62569.0,--,-238527.0,13200.0,15523,-225279,0,,,,,,,,,,,
6152,百一電子,,,,322763.0,,0,,--,--,,,--,,,,,-42930,--,-658,-0.22,,,,,-37704.0,-37704.0,-37704.0,,-43588.0,--,2047814.0,1816657.0,--,--,231157.0,--,--,231157.0,--,-91606.0,53902.0,-5884,-36935,-769,,,,,,,,,,,
6153,嘉聯益,,,,904832.0,,45179,,--,--,,,--,,,,,259133,--,--,0.44,,,,,224761.0,179582.0,179582.0,,259133.0,--,8030201.0,6969816.0,--,--,1060385.0,--,--,1060385.0,--,155553.0,69208.0,79551,179582,--,,,,,,,,,,,
6155,鈞寶,,,,58932.0,,10410,,--,--,,,--,,,,,80860,--,0,0.68,,,,,69311.0,58901.0,58901.0,,80860.0,0,299835.0,225231.0,--,--,74604.0,--,--,74604.0,--,15672.0,53639.0,21959,58901,0,,,,,,,,,,,
6164,華興電子,,,,159398.0,,-945,,--,--,,,--,,,,,4152,--,331,-0.07,,,,,-8019.0,-7074.0,-7074.0,,4483.0,--,475011.0,345987.0,--,--,129024.0,--,--,129024.0,--,-30374.0,22355.0,11557,-7269,195,,,,,,,,,,,
6165,捷泰精密,,,,14312.0,,0,,--,--,,,--,,,,,-8881,--,--,-0.19,,,,,-9550.0,-9550.0,-9550.0,,-8881.0,--,1227.0,1116.0,--,--,111.0,--,--,111.0,--,-14201.0,4651.0,669,-9550,--,,,,,,,,,,,
6166,凌華科技,,,,1784447.0,,82158,,--,--,,,--,,,,,242715,--,274,1.03,,,,,305054.0,222896.0,222896.0,,242989.0,--,5221053.0,3108751.0,--,--,2112302.0,167,--,2112135.0,--,327688.0,-22634.0,20093,223011,-115,,,,,,,,,,,
6168,宏齊科技,,,,209140.0,,-4405,,--,--,,,--,,,,,94842,--,7887,0.21,,,,,37283.0,41688.0,41688.0,,102729.0,--,1112275.0,898691.0,--,--,213584.0,0,--,213584.0,--,4444.0,32839.0,61041,42773,-1085,,,,,,,,,,,
6172,互億科技,,,,5719.0,,629,,--,--,,,--,,,,,--,--,--,0.22,,,,,7091.0,6462.0,6462.0,,6462.0,--,302760.0,297646.0,--,--,5114.0,--,--,5114.0,--,-605.0,7696.0,--,--,--,,,,,,,,,,,
6176,瑞儀光電,,,,1564710.0,,903087,,--,--,,,--,,,,,3081530,--,--,6.28,,,,,3824451.0,2921364.0,2921364.0,,3081530.0,--,27838811.0,23112947.0,--,--,4725864.0,--,--,4725864.0,96214,3257368.0,567083.0,160166,2921364,--,,,,,,,,,,,
6177,達麗,,,,456993.0,,30502,,--,--,,,--,,,,,733797,--,-8640,2.8,,,,,739353.0,708851.0,708851.0,,725157.0,--,4935125.0,3661273.0,--,--,1273852.0,--,--,1273852.0,--,816859.0,-77506.0,16306,717491,-8640,,,,,,,,,,,
6183,關貿,,,,134750.0,,34017,,3029,--,,,--,,,,,141770,--,0,0.97,,,,,176579.0,142562.0,145591.0,,141770.0,--,768263.0,463973.0,--,--,304290.0,--,--,304290.0,-118,169422.0,7157.0,-3821,145591,0,,,,,,,,,,,
6184,大豐電,,,,173125.0,,30771,,--,--,,,--,,,,,205970,--,1,1.54,,,,,259642.0,228871.0,228871.0,,205971.0,--,1008964.0,581998.0,--,--,426966.0,--,--,426966.0,--,253841.0,5801.0,-22900,228870,1,,,,,,,,,,,
6189,豐藝電子,,,,471091.0,,84873,,--,--,,,--,,,,,272265,--,34661,1.52,,,,,391108.0,306235.0,306235.0,,306926.0,--,10774717.0,9883689.0,--,--,891028.0,--,--,891028.0,--,419937.0,-28829.0,691,271760,34475,,,,,,,,,,,
6191,精成科技,,,,967206.0,,100936,,--,--,,,--,,,,,722809,--,-85570,0.69,,,,,336500.0,235564.0,235564.0,,637239.0,--,10336046.0,9063947.0,--,--,1272099.0,--,--,1272099.0,--,304893.0,31607.0,401675,352266,-116702,,,,,,,,,,,
6192,巨路國際,,,,414805.0,,134816,,--,--,,,--,,,,,456183,--,--,4.12,,,,,574852.0,440036.0,440036.0,,456183.0,--,3171138.0,2219510.0,--,--,951628.0,--,--,951628.0,--,536823.0,38029.0,16147,440036,--,,,,,,,,,,,
6196,帆宣科技,,,,821689.0,,106364,,--,--,,,--,,,,,362563,--,-11878,1.83,,,,,435251.0,328887.0,328887.0,,350685.0,--,11606326.0,10448034.0,--,--,1158292.0,--,--,1158292.0,--,336603.0,98648.0,21798,340669,-11782,,,,,,,,,,,
6197,佳必琪,,,,295573.0,,15538,,--,--,,,--,,,,,191504,--,-16208,1.1,,,,,130960.0,115422.0,115422.0,,175296.0,--,1650968.0,1276079.0,--,--,374889.0,--,--,374889.0,--,79316.0,51644.0,59874,132317,-16895,,,,,,,,,,,
6201,亞弘電,,,,191566.0,,34499,,--,--,,,--,,,,,140544,--,--,1.5,,,,,168163.0,133664.0,133664.0,,140544.0,--,1688758.0,1354761.0,--,--,333997.0,--,--,333997.0,--,142431.0,25732.0,6880,133664,--,,,,,,,,,,,
6202,盛群,,,,626382.0,,70955,,--,--,,,--,,,,,482570,--,4050,2.03,,,,,533169.0,462214.0,462214.0,,486620.0,--,2242788.0,1139420.0,--,--,1103368.0,5555,--,1097813.0,--,471431.0,61738.0,24406,458246,3968,,,,,,,,,,,
6205,詮欣,,,,126541.0,,16904,,--,--,,,--,,,,,147247,--,35,0.65,,,,,63420.0,46516.0,46516.0,,147282.0,--,620526.0,440368.0,--,--,180158.0,--,--,180158.0,--,53617.0,9803.0,100766,46501,15,,,,,,,,,,,
6206,飛捷,,,,487578.0,,92685,,--,--,,,--,,,,,422788,--,-1057,2.93,,,,,510329.0,417644.0,417644.0,,421731.0,--,2831776.0,1850319.0,--,--,981457.0,--,--,981457.0,--,493879.0,16450.0,4087,419323,-1679,,,,,,,,,,,
6209,今國光學,,,,202668.0,,-11117,,0,--,,,--,,,,,-85189,--,36,-0.77,,,,,-136265.0,-125148.0,-125148.0,,-85153.0,--,1609805.0,1555338.0,--,--,54467.0,--,--,54467.0,--,-148201.0,11936.0,39995,-124912,-236,,,,,,,,,,,
6213,聯茂,,,,813802.0,,270135,,--,--,,,--,,,,,1149118,--,--,3.58,,,,,1353442.0,1083307.0,1083307.0,,1149118.0,--,11259733.0,9129133.0,--,--,2130600.0,--,--,2130600.0,--,1316798.0,36644.0,65811,1083307,--,,,,,,,,,,,
6214,精誠資訊,,,,2190143.0,,113992,,--,--,,,--,,,,,770717,--,1507,2.92,,,,,836109.0,722117.0,722117.0,,772224.0,--,10366509.0,7684402.0,--,--,2682107.0,--,--,2682107.0,--,491964.0,344145.0,50107,720602,1515,,,,,,,,,,,
6215,和椿科技,,,,164329.0,,9336,,--,--,,,--,,,,,50539,--,-357,0.08,,,,,15970.0,6634.0,6634.0,,50182.0,--,720468.0,552144.0,--,--,168324.0,--,--,168324.0,--,3995.0,11975.0,43548,6991,-357,,,,,,,,,,,
6216,居易,,,,140688.0,,18003,,--,--,,,--,,,,,76660,--,--,0.91,,,,,94303.0,76300.0,76300.0,,76660.0,--,437989.0,222793.0,--,--,215196.0,--,--,215196.0,--,74508.0,19795.0,360,76300,--,,,,,,,,,,,
6224,聚鼎,,,,175039.0,,31828,,--,--,,,--,,,,,130200,--,--,1.53,,,,,154015.0,122187.0,122187.0,,130200.0,--,693375.0,395253.0,--,--,298122.0,--,--,298122.0,--,123083.0,30932.0,8013,122187,--,,,,,,,,,,,
6225,天瀚,,,,7377.0,,0,,--,--,,,--,,,,,-1875,--,--,-0.02,,,,,-1875.0,-1875.0,-1875.0,,-1875.0,--,5253.0,5034.0,--,--,219.0,--,--,219.0,--,-7158.0,5283.0,0,-1875,--,,,,,,,,,,,
6226,光鼎電子,,,,149930.0,,6110,,--,--,,,--,,,,,36565,--,-344,0.13,,,,,20906.0,14796.0,14796.0,,36221.0,--,511387.0,355723.0,--,--,155664.0,--,--,155664.0,--,5734.0,15172.0,21425,15140,-344,,,,,,,,,,,
6230,超眾,,,,411562.0,,127983,,--,--,,,--,,,,,406779,--,--,4.34,,,,,502421.0,374438.0,374438.0,,406779.0,--,4051303.0,3154027.0,--,--,897276.0,--,--,897276.0,--,485714.0,16707.0,32341,374438,--,,,,,,,,,,,
6235,華孚科技,,,,370245.0,,-263,,--,--,,,--,,,,,-323529,--,--,-2.06,,,,,-345940.0,-345677.0,-345677.0,,-323529.0,--,1154869.0,1125862.0,--,--,29007.0,--,--,29007.0,--,-341238.0,-4702.0,22148,-345677,--,,,,,,,,,,,
6239,力成,,,,1821718.0,,711749,,--,--,,,--,,,,,2257376,--,508125,2.78,,,,,3284736.0,2572987.0,2572987.0,,2765501.0,--,29511808.0,24576169.0,--,--,4935639.0,--,--,4935639.0,--,3113921.0,170815.0,192514,2156455,416532,,,,,,,,,,,
6243,迅杰,,,,89566.0,,0,,--,--,,,--,,,,,-22909,--,--,-0.31,,,,,-22958.0,-22958.0,-22958.0,,-22909.0,--,262286.0,204813.0,--,--,57473.0,--,--,57473.0,--,-32093.0,9135.0,49,-22958,0,,,,,,,,,,,
6251,定穎電子,,,,532116.0,,38402,,--,--,,,--,,,,,4994,--,--,-0.09,,,,,12018.0,-26384.0,-26384.0,,4994.0,--,6285461.0,5676491.0,--,--,608970.0,--,--,608970.0,--,76854.0,-64836.0,31378,-26384,--,,,,,,,,,,,
6257,矽格,,,,416007.0,,183519,,--,--,,,--,,,,,588821,--,31777,1.22,,,,,677928.0,494409.0,494409.0,,620598.0,--,4234051.0,3200653.0,--,--,1033398.0,--,--,1033398.0,--,617391.0,60537.0,126189,477274,17135,,,,,,,,,,,
6269,台郡科技,,,,1001351.0,,65689,,--,--,,,--,,,,,424160,--,--,1.13,,,,,420777.0,355088.0,355088.0,,424160.0,--,8996038.0,7742947.0,--,--,1253091.0,--,--,1253091.0,--,251740.0,169037.0,69072,355088,--,,,,,,,,,,,
6271,同欣電子,,,,333761.0,,81675,,--,--,,,--,,,,,318437,--,--,1.86,,,,,389144.0,307469.0,307469.0,,318437.0,--,3437688.0,2755547.0,--,--,682141.0,--,--,682141.0,--,348380.0,40764.0,10968,307469,--,,,,,,,,,,,
6277,宏正科,,,,1103367.0,,81832,,--,--,,,--,,,,,275362,--,1020,2.24,,,,,350428.0,268596.0,268596.0,,276382.0,--,2410276.0,978902.0,--,--,1431374.0,--,--,1431374.0,--,328007.0,22421.0,7786,267114,1482,,,,,,,,,,,
6278,台表科,,,,1041316.0,,291116,,--,--,,,--,,,,,1107804,--,-1664,3.23,,,,,1235241.0,944125.0,944125.0,,1106140.0,--,17986451.0,15858346.0,--,--,2128105.0,--,--,2128105.0,--,1086789.0,148452.0,162015,945890,-1765,,,,,,,,,,,
6281,全國電,,,,1345050.0,,67269,,--,--,,,--,,,,,--,--,--,2.67,,,,,332408.0,265139.0,265139.0,,265139.0,--,8918572.0,7237147.0,--,--,1681425.0,--,--,1681425.0,--,336375.0,-3967.0,--,--,--,,,,,,,,,,,
6282,康舒,,,,1334792.0,,465992,,--,--,,,--,,,,,579288,--,27549,1.05,,,,,1032796.0,566804.0,566804.0,,606837.0,--,10406715.0,8932327.0,--,--,1474388.0,--,--,1474388.0,--,139596.0,893200.0,40033,543446,23358,,,,,,,,,,,
6283,淳安電子,,,,105505.0,,16380,,0,--,,,--,,,,,22836,0,16,0.14,,,,,38782.0,22402.0,22402.0,,22852.0,0,519773.0,421234.0,--,--,98539.0,0,0,98539.0,--,-6966.0,45748.0,450,20218,2184,,,,,,,,,,,
6285,啟碁科技,,,,2575299.0,,183208,,--,--,,,--,,,,,780949,--,--,1.62,,,,,810343.0,627135.0,627135.0,,780949.0,--,28441827.0,25174437.0,--,--,3267390.0,--,--,3267390.0,--,692091.0,118252.0,153814,627135,--,,,,,,,,,,,
6288,聯嘉光電,,,,281176.0,,23500,,--,--,,,--,,,,,103864,--,--,0.56,,,,,119962.0,96462.0,96462.0,,103864.0,--,2081212.0,1693068.0,--,--,388144.0,--,--,388144.0,--,106968.0,12994.0,7402,96462,--,,,,,,,,,,,
6289,華上光電,,,,27397.0,,0,,--,--,,,--,,,,,-58840,--,0,-0.22,,,,,-59922.0,-59922.0,-59922.0,,-58840.0,--,57737.0,122591.0,--,--,-64854.0,--,--,-64854.0,--,-92251.0,32329.0,1082,-59922,0,,,,,,,,,,,
6405,悅城科技,,,,56155.0,,-1406,,--,--,,,--,,,,,-10496,--,--,-0.16,,,,,-11902.0,-10496.0,-10496.0,,-10496.0,--,273247.0,239128.0,--,--,34119.0,--,--,34119.0,--,-22036.0,10134.0,--,-10496,--,,,,,,,,,,,
6409,旭隼,,,,553976.0,,259982,,--,--,,,--,,,,,1004126,--,--,12.47,,,,,1236333.0,976351.0,976351.0,,1004126.0,--,6295946.0,4496877.0,--,--,1799069.0,--,--,1799069.0,--,1245093.0,-8760.0,27775,976351,--,,,,,,,,,,,
6412,群光電能,,,,1544362.0,,177151,,--,--,,,--,,,,,697370,--,4091,1.74,,,,,843981.0,666830.0,666830.0,,701461.0,--,15537921.0,13166333.0,--,--,2371588.0,--,--,2371588.0,--,827226.0,16755.0,34631,663408,3422,,,,,,,,,,,
6414,樺漢科技,,,,6732617.0,,306853,,--,--,,,--,,,,,455060,--,879197,4.43,,,,,1459841.0,1152988.0,1152988.0,,1334257.0,--,36330658.0,28313635.0,--,--,8017023.0,--,--,8017023.0,--,1284406.0,175435.0,181269,356793,796195,,,,,,,,,,,
6415,矽力-KY,,,,1313857.0,,49343,,--,--,,,--,,,,,1181997,--,--,11.75,,,,,1103272.0,1053929.0,1053929.0,,1181997.0,--,4577403.0,2458435.0,--,--,2118968.0,--,--,2118968.0,8774,813885.0,289387.0,128068,1053929,--,,,,,,,,,,,
6416,瑞祺電通,,,,202350.0,,32584,,--,--,,,--,,,,,121559,--,2271,1.75,,,,,152149.0,119565.0,119565.0,,123830.0,--,1790932.0,1452602.0,--,--,338330.0,--,--,338330.0,--,135980.0,16169.0,4265,117750,1815,,,,,,,,,,,
